Sector,Ticker,Year,Month,Monthly_Return_%
Technology,INFY.NS,2007,10,-2.3491999999999997
Technology,INFY.NS,2007,11,-12.985100000000001
Technology,INFY.NS,2007,12,10.4943
Technology,INFY.NS,2008,1,-15.7721
Technology,INFY.NS,2008,2,4.090799999999999
Technology,INFY.NS,2008,3,-5.894599999999999
Technology,INFY.NS,2008,4,20.5933
Technology,INFY.NS,2008,5,11.779599999999999
Technology,INFY.NS,2008,6,-11.5496
Technology,INFY.NS,2008,7,-8.020699999999998
Technology,INFY.NS,2008,8,10.357899999999999
Technology,INFY.NS,2008,9,-21.3657
Technology,INFY.NS,2008,10,1.3272999999999984
Technology,INFY.NS,2008,11,-9.872599999999998
Technology,INFY.NS,2008,12,-10.223
Technology,INFY.NS,2009,1,16.607499999999998
Technology,INFY.NS,2009,2,-5.5562
Technology,INFY.NS,2009,3,7.7479000000000005
Technology,INFY.NS,2009,4,13.6734
Technology,INFY.NS,2009,5,8.5777
Technology,INFY.NS,2009,6,10.6692
Technology,INFY.NS,2009,7,15.5562
Technology,INFY.NS,2009,8,3.5536000000000003
Technology,INFY.NS,2009,9,8.1545
Technology,INFY.NS,2009,10,-4.235900000000001
Technology,INFY.NS,2009,11,7.9161
Technology,INFY.NS,2009,12,9.0387
Technology,INFY.NS,2010,1,-4.6609
Technology,INFY.NS,2010,2,5.1831
Technology,INFY.NS,2010,3,0.7000000000000002
Technology,INFY.NS,2010,4,4.6988
Technology,INFY.NS,2010,5,-2.7451999999999996
Technology,INFY.NS,2010,6,5.103299999999999
Technology,INFY.NS,2010,7,0.07530000000000014
Technology,INFY.NS,2010,8,-2.5614000000000003
Technology,INFY.NS,2010,9,11.8923
Technology,INFY.NS,2010,10,-2.4137
Technology,INFY.NS,2010,11,2.8269
Technology,INFY.NS,2010,12,12.1985
Technology,INFY.NS,2011,1,-9.564
Technology,INFY.NS,2011,2,-3.7699000000000003
Technology,INFY.NS,2011,3,8.187700000000001
Technology,INFY.NS,2011,4,-10.3147
Technology,INFY.NS,2011,5,-4.1686000000000005
Technology,INFY.NS,2011,6,4.520599999999999
Technology,INFY.NS,2011,7,-4.5291000000000015
Technology,INFY.NS,2011,8,-16.0418
Technology,INFY.NS,2011,9,8.417599999999998
Technology,INFY.NS,2011,10,13.271600000000001
Technology,INFY.NS,2011,11,-9.6768
Technology,INFY.NS,2011,12,6.184200000000001
Technology,INFY.NS,2012,1,-0.2643999999999991
Technology,INFY.NS,2012,2,5.0089
Technology,INFY.NS,2012,3,-0.4216999999999995
Technology,INFY.NS,2012,4,-14.098700000000001
Technology,INFY.NS,2012,5,-1.169
Technology,INFY.NS,2012,6,3.3379999999999996
Technology,INFY.NS,2012,7,-11.360500000000002
Technology,INFY.NS,2012,8,6.0094
Technology,INFY.NS,2012,9,7.3009
Technology,INFY.NS,2012,10,-6.7301
Technology,INFY.NS,2012,11,3.2308000000000003
Technology,INFY.NS,2012,12,-4.8839
Technology,INFY.NS,2013,1,19.8566
Technology,INFY.NS,2013,2,4.2355
Technology,INFY.NS,2013,3,-0.5414999999999996
Technology,INFY.NS,2013,4,-22.7543
Technology,INFY.NS,2013,5,7.7242
Technology,INFY.NS,2013,6,3.870800000000001
Technology,INFY.NS,2013,7,17.9809
Technology,INFY.NS,2013,8,4.6541999999999994
Technology,INFY.NS,2013,9,-2.7818
Technology,INFY.NS,2013,10,9.6122
Technology,INFY.NS,2013,11,1.4233
Technology,INFY.NS,2013,12,3.9472000000000005
Technology,INFY.NS,2014,1,6.1850000000000005
Technology,INFY.NS,2014,2,3.3854
Technology,INFY.NS,2014,3,-14.783000000000001
Technology,INFY.NS,2014,4,-3.0522
Technology,INFY.NS,2014,5,-7.1425
Technology,INFY.NS,2014,6,10.4803
Technology,INFY.NS,2014,7,3.594
Technology,INFY.NS,2014,8,6.8218
Technology,INFY.NS,2014,9,4.2386
Technology,INFY.NS,2014,10,8.261299999999999
Technology,INFY.NS,2014,11,7.4689
Technology,INFY.NS,2014,12,-9.7363
Technology,INFY.NS,2015,1,8.5669
Technology,INFY.NS,2015,2,5.7786
Technology,INFY.NS,2015,3,-1.9009999999999996
Technology,INFY.NS,2015,4,-13.004000000000001
Technology,INFY.NS,2015,5,4.309799999999999
Technology,INFY.NS,2015,6,-2.5597999999999996
Technology,INFY.NS,2015,7,9.758599999999998
Technology,INFY.NS,2015,8,2.0522
Technology,INFY.NS,2015,9,6.230999999999999
Technology,INFY.NS,2015,10,-2.073
Technology,INFY.NS,2015,11,-4.0207999999999995
Technology,INFY.NS,2015,12,1.7862999999999998
Technology,INFY.NS,2016,1,5.532
Technology,INFY.NS,2016,2,-6.9071
Technology,INFY.NS,2016,3,11.9235
Technology,INFY.NS,2016,4,-0.5031999999999999
Technology,INFY.NS,2016,5,3.4326
Technology,INFY.NS,2016,6,-6.223000000000001
Technology,INFY.NS,2016,7,-8.1609
Technology,INFY.NS,2016,8,-3.4543999999999997
Technology,INFY.NS,2016,9,0.10859999999999981
Technology,INFY.NS,2016,10,-3.6618999999999997
Technology,INFY.NS,2016,11,-1.9623
Technology,INFY.NS,2016,12,3.6455000000000006
Technology,INFY.NS,2017,1,-8.2771
Technology,INFY.NS,2017,2,8.8279
Technology,INFY.NS,2017,3,1.0945999999999998
Technology,INFY.NS,2017,4,-10.4579
Technology,INFY.NS,2017,5,6.2755
Technology,INFY.NS,2017,6,-4.2262
Technology,INFY.NS,2017,7,7.9593
Technology,INFY.NS,2017,8,-9.1038
Technology,INFY.NS,2017,9,-1.5782000000000003
Technology,INFY.NS,2017,10,2.5124
Technology,INFY.NS,2017,11,5.936299999999999
Technology,INFY.NS,2017,12,6.6484000000000005
Technology,INFY.NS,2018,1,10.116
Technology,INFY.NS,2018,2,2.0834000000000006
Technology,INFY.NS,2018,3,-3.4391
Technology,INFY.NS,2018,4,6.1347000000000005
Technology,INFY.NS,2018,5,2.7748
Technology,INFY.NS,2018,6,6.1591
Technology,INFY.NS,2018,7,4.6015
Technology,INFY.NS,2018,8,5.5873
Technology,INFY.NS,2018,9,1.4412000000000003
Technology,INFY.NS,2018,10,-5.599399999999999
Technology,INFY.NS,2018,11,-2.4788999999999994
Technology,INFY.NS,2018,12,-1.0062000000000002
Technology,INFY.NS,2019,1,13.1121
Technology,INFY.NS,2019,2,-1.9086
Technology,INFY.NS,2019,3,0.5869
Technology,INFY.NS,2019,4,1.978
Technology,INFY.NS,2019,5,-1.6572
Technology,INFY.NS,2019,6,-0.7102999999999998
Technology,INFY.NS,2019,7,8.4087
Technology,INFY.NS,2019,8,2.8545000000000003
Technology,INFY.NS,2019,9,-0.811199999999999
Technology,INFY.NS,2019,10,-14.3357
Technology,INFY.NS,2019,11,1.7693000000000003
Technology,INFY.NS,2019,12,4.9826999999999995
Technology,INFY.NS,2020,1,6.1693
Technology,INFY.NS,2020,2,-5.5807
Technology,INFY.NS,2020,3,-10.1445
Technology,INFY.NS,2020,4,12.1208
Technology,INFY.NS,2020,5,-2.961100000000001
Technology,INFY.NS,2020,6,6.7257
Technology,INFY.NS,2020,7,28.1786
Technology,INFY.NS,2020,8,-3.8387
Technology,INFY.NS,2020,9,8.563899999999999
Technology,INFY.NS,2020,10,5.3398
Technology,INFY.NS,2020,11,3.9636999999999993
Technology,INFY.NS,2020,12,13.5091
Technology,INFY.NS,2021,1,-0.9460000000000002
Technology,INFY.NS,2021,2,1.2656000000000003
Technology,INFY.NS,2021,3,9.075
Technology,INFY.NS,2021,4,-0.8909999999999999
Technology,INFY.NS,2021,5,2.9686
Technology,INFY.NS,2021,6,12.7299
Technology,INFY.NS,2021,7,1.964
Technology,INFY.NS,2021,8,5.8705
Technology,INFY.NS,2021,9,-1.6962000000000002
Technology,INFY.NS,2021,10,-0.15750000000000042
Technology,INFY.NS,2021,11,2.8058999999999994
Technology,INFY.NS,2021,12,9.9264
Technology,INFY.NS,2022,1,-8.0534
Technology,INFY.NS,2022,2,-0.8766999999999994
Technology,INFY.NS,2022,3,10.819700000000001
Technology,INFY.NS,2022,4,-19.0558
Technology,INFY.NS,2022,5,-3.6284
Technology,INFY.NS,2022,6,-2.5302
Technology,INFY.NS,2022,7,6.2006
Technology,INFY.NS,2022,8,-3.5073999999999996
Technology,INFY.NS,2022,9,-5.1449
Technology,INFY.NS,2022,10,8.639600000000002
Technology,INFY.NS,2022,11,6.3684
Technology,INFY.NS,2022,12,-7.8931000000000004
Technology,INFY.NS,2023,1,1.8303000000000003
Technology,INFY.NS,2023,2,-2.8619000000000003
Technology,INFY.NS,2023,3,-3.9209
Technology,INFY.NS,2023,4,-12.5021
Technology,INFY.NS,2023,5,5.1996
Technology,INFY.NS,2023,6,1.4567999999999997
Technology,INFY.NS,2023,7,2.1008999999999984
Technology,INFY.NS,2023,8,5.8065
Technology,INFY.NS,2023,9,0.08399999999999991
Technology,INFY.NS,2023,10,-4.6431000000000004
Technology,INFY.NS,2023,11,6.2745
Technology,INFY.NS,2023,12,6.156000000000001
Technology,INFY.NS,2024,1,7.8328999999999995
Technology,INFY.NS,2024,2,0.9256000000000003
Technology,INFY.NS,2024,3,-10.9093
Technology,INFY.NS,2024,4,-5.1821
Technology,INFY.NS,2024,5,-0.8610000000000004
Technology,INFY.NS,2024,6,10.9968
Technology,INFY.NS,2024,7,17.8137
Technology,INFY.NS,2024,8,4.2082
Technology,INFY.NS,2024,9,-3.4394
Technology,INFY.NS,2024,10,-6.2274
Technology,INFY.NS,2024,11,5.872400000000001
Technology,INFY.NS,2024,12,1.2886
Technology,INFY.NS,2025,1,0.44739999999999935
Technology,INFY.NS,2025,2,-10.5515
Technology,INFY.NS,2025,3,-6.928599999999999
Technology,INFY.NS,2025,4,-4.1922
Technology,INFY.NS,2025,5,4.5399
Technology,INFY.NS,2025,6,2.5978999999999997
Technology,INFY.NS,2025,7,-5.8524
Technology,INFY.NS,2025,8,-2.4053
Technology,INFY.NS,2025,9,-1.6238000000000001
Technology,INFY.NS,2025,10,2.9769999999999994
Technology,INFY.NS,2025,11,5.309100000000001
Technology,INFY.NS,2025,12,3.6056
Technology,INFY.NS,2026,1,1.8133000000000001
Technology,INFY.NS,2026,2,-22.6417
Technology,INFY.NS,2026,3,-2.6328000000000005
Technology,TCS.NS,2002,8,11.3776
Technology,TCS.NS,2002,9,-16.650399999999998
Technology,TCS.NS,2002,10,1.054199999999999
Technology,TCS.NS,2002,11,14.2751
Technology,TCS.NS,2002,12,36.0052
Technology,TCS.NS,2003,1,-20.187900000000003
Technology,TCS.NS,2003,2,0.06329999999999991
Technology,TCS.NS,2003,3,-21.8625
Technology,TCS.NS,2003,4,0.0
Technology,TCS.NS,2003,5,0.0
Technology,TCS.NS,2003,6,0.0
Technology,TCS.NS,2003,7,0.0
Technology,TCS.NS,2003,8,0.0
Technology,TCS.NS,2003,9,0.0
Technology,TCS.NS,2003,10,0.0
Technology,TCS.NS,2003,11,0.0
Technology,TCS.NS,2003,12,0.0
Technology,TCS.NS,2004,1,0.0
Technology,TCS.NS,2004,2,0.0
Technology,TCS.NS,2004,3,0.0
Technology,TCS.NS,2004,4,0.0
Technology,TCS.NS,2004,5,167.4829
Technology,TCS.NS,2004,6,10.997
Technology,TCS.NS,2004,7,14.2589
Technology,TCS.NS,2004,8,21.932
Technology,TCS.NS,2004,9,3.9887
Technology,TCS.NS,2004,10,12.0234
Technology,TCS.NS,2004,11,9.894400000000001
Technology,TCS.NS,2004,12,4.939
Technology,TCS.NS,2005,1,-2.4664
Technology,TCS.NS,2005,2,6.1574
Technology,TCS.NS,2005,3,3.8398000000000003
Technology,TCS.NS,2005,4,-22.536500000000004
Technology,TCS.NS,2005,5,16.8813
Technology,TCS.NS,2005,6,1.9858000000000002
Technology,TCS.NS,2005,7,44.218300000000006
Technology,TCS.NS,2005,8,10.462499999999999
Technology,TCS.NS,2005,9,5.666499999999999
Technology,TCS.NS,2005,10,-5.3328
Technology,TCS.NS,2005,11,8.3378
Technology,TCS.NS,2005,12,11.5722
Technology,TCS.NS,2006,1,-1.7717
Technology,TCS.NS,2006,2,1.9226999999999999
Technology,TCS.NS,2006,3,12.2464
Technology,TCS.NS,2006,4,3.833800000000001
Technology,TCS.NS,2006,5,-9.727900000000002
Technology,TCS.NS,2006,6,-1.153999999999999
Technology,TCS.NS,2006,7,8.1058
Technology,TCS.NS,2006,8,6.4939
Technology,TCS.NS,2006,9,2.6672999999999996
Technology,TCS.NS,2006,10,6.4165
Technology,TCS.NS,2006,11,9.9656
Technology,TCS.NS,2006,12,2.2331000000000008
Technology,TCS.NS,2007,1,4.7513000000000005
Technology,TCS.NS,2007,2,-6.5451
Technology,TCS.NS,2007,3,4.162699999999999
Technology,TCS.NS,2007,4,2.9209000000000005
Technology,TCS.NS,2007,5,-4.5312
Technology,TCS.NS,2007,6,-4.9225
Technology,TCS.NS,2007,7,1.0177000000000003
Technology,TCS.NS,2007,8,-7.8745
Technology,TCS.NS,2007,9,-0.12170000000000053
Technology,TCS.NS,2007,10,-1.6652000000000005
Technology,TCS.NS,2007,11,-2.102900000000001
Technology,TCS.NS,2007,12,6.7392
Technology,TCS.NS,2008,1,-19.6342
Technology,TCS.NS,2008,2,1.231799999999999
Technology,TCS.NS,2008,3,-6.991199999999999
Technology,TCS.NS,2008,4,14.0422
Technology,TCS.NS,2008,5,12.8576
Technology,TCS.NS,2008,6,-18.4653
Technology,TCS.NS,2008,7,-1.3992000000000009
Technology,TCS.NS,2008,8,-2.281
Technology,TCS.NS,2008,9,-18.377499999999998
Technology,TCS.NS,2008,10,-17.081699999999994
Technology,TCS.NS,2008,11,5.445100000000001
Technology,TCS.NS,2008,12,-14.576899999999998
Technology,TCS.NS,2009,1,7.5878
Technology,TCS.NS,2009,2,-5.2538
Technology,TCS.NS,2009,3,12.3476
Technology,TCS.NS,2009,4,15.0822
Technology,TCS.NS,2009,5,15.0283
Technology,TCS.NS,2009,6,10.6802
Technology,TCS.NS,2009,7,31.7718
Technology,TCS.NS,2009,8,0.7335999999999996
Technology,TCS.NS,2009,9,16.7502
Technology,TCS.NS,2009,10,1.6140999999999999
Technology,TCS.NS,2009,11,9.5236
Technology,TCS.NS,2009,12,8.7202
Technology,TCS.NS,2010,1,-1.4322
Technology,TCS.NS,2010,2,3.5422000000000002
Technology,TCS.NS,2010,3,2.6053
Technology,TCS.NS,2010,4,-1.774
Technology,TCS.NS,2010,5,-2.5390999999999995
Technology,TCS.NS,2010,6,1.3021999999999998
Technology,TCS.NS,2010,7,11.5764
Technology,TCS.NS,2010,8,0.6875000000000008
Technology,TCS.NS,2010,9,9.6948
Technology,TCS.NS,2010,10,13.275
Technology,TCS.NS,2010,11,2.429499999999999
Technology,TCS.NS,2010,12,8.1524
Technology,TCS.NS,2011,1,-0.13170000000000037
Technology,TCS.NS,2011,2,-4.0448
Technology,TCS.NS,2011,3,6.754
Technology,TCS.NS,2011,4,-1.1549999999999994
Technology,TCS.NS,2011,5,-0.5442
Technology,TCS.NS,2011,6,2.7221
Technology,TCS.NS,2011,7,-3.9242
Technology,TCS.NS,2011,8,-7.5508
Technology,TCS.NS,2011,9,0.0034000000000005137
Technology,TCS.NS,2011,10,7.893600000000001
Technology,TCS.NS,2011,11,0.19479999999999964
Technology,TCS.NS,2011,12,4.1767
Technology,TCS.NS,2012,1,-2.2071000000000005
Technology,TCS.NS,2012,2,7.7591
Technology,TCS.NS,2012,3,-4.1
Technology,TCS.NS,2012,4,7.512599999999998
Technology,TCS.NS,2012,5,0.13319999999999954
Technology,TCS.NS,2012,6,2.7144000000000004
Technology,TCS.NS,2012,7,-2.4891999999999994
Technology,TCS.NS,2012,8,7.9382
Technology,TCS.NS,2012,9,-3.3339
Technology,TCS.NS,2012,10,1.5870999999999997
Technology,TCS.NS,2012,11,-0.010499999999999954
Technology,TCS.NS,2012,12,-4.3553
Technology,TCS.NS,2013,1,6.981199999999999
Technology,TCS.NS,2013,2,12.2316
Technology,TCS.NS,2013,3,3.8923
Technology,TCS.NS,2013,4,-13.1571
Technology,TCS.NS,2013,5,8.623
Technology,TCS.NS,2013,6,1.6067999999999998
Technology,TCS.NS,2013,7,18.2724
Technology,TCS.NS,2013,8,11.7677
Technology,TCS.NS,2013,9,-5.0516000000000005
Technology,TCS.NS,2013,10,9.623499999999998
Technology,TCS.NS,2013,11,-5.0833
Technology,TCS.NS,2013,12,8.2314
Technology,TCS.NS,2014,1,3.677600000000001
Technology,TCS.NS,2014,2,1.7763999999999998
Technology,TCS.NS,2014,3,-6.1678
Technology,TCS.NS,2014,4,2.7698
Technology,TCS.NS,2014,5,-1.927300000000001
Technology,TCS.NS,2014,6,12.7441
Technology,TCS.NS,2014,7,6.4354
Technology,TCS.NS,2014,8,-2.1429
Technology,TCS.NS,2014,9,8.415700000000001
Technology,TCS.NS,2014,10,-4.2837
Technology,TCS.NS,2014,11,1.3895
Technology,TCS.NS,2014,12,-2.9713000000000003
Technology,TCS.NS,2015,1,-2.8240000000000003
Technology,TCS.NS,2015,2,7.251599999999999
Technology,TCS.NS,2015,3,-3.9401
Technology,TCS.NS,2015,4,-3.4099
Technology,TCS.NS,2015,5,5.9417
Technology,TCS.NS,2015,6,-2.1852
Technology,TCS.NS,2015,7,-1.4247999999999998
Technology,TCS.NS,2015,8,2.3163000000000005
Technology,TCS.NS,2015,9,1.0149999999999995
Technology,TCS.NS,2015,10,-3.4431000000000007
Technology,TCS.NS,2015,11,-4.874599999999999
Technology,TCS.NS,2015,12,2.7281000000000004
Technology,TCS.NS,2016,1,-1.7351
Technology,TCS.NS,2016,2,-9.142900000000001
Technology,TCS.NS,2016,3,14.885
Technology,TCS.NS,2016,4,0.7775000000000004
Technology,TCS.NS,2016,5,1.5262000000000002
Technology,TCS.NS,2016,6,-0.40639999999999965
Technology,TCS.NS,2016,7,2.7312000000000003
Technology,TCS.NS,2016,8,-3.9798999999999998
Technology,TCS.NS,2016,9,-3.0331
Technology,TCS.NS,2016,10,-1.2466000000000002
Technology,TCS.NS,2016,11,-4.7761000000000005
Technology,TCS.NS,2016,12,4.0096
Technology,TCS.NS,2017,1,-5.6378
Technology,TCS.NS,2017,2,10.4115
Technology,TCS.NS,2017,3,-1.3027999999999995
Technology,TCS.NS,2017,4,-6.6658
Technology,TCS.NS,2017,5,11.5671
Technology,TCS.NS,2017,6,-7.229
Technology,TCS.NS,2017,7,5.5854
Technology,TCS.NS,2017,8,0.23850000000000005
Technology,TCS.NS,2017,9,-2.3635
Technology,TCS.NS,2017,10,7.512
Technology,TCS.NS,2017,11,0.6077999999999998
Technology,TCS.NS,2017,12,2.5686999999999998
Technology,TCS.NS,2018,1,14.6007
Technology,TCS.NS,2018,2,-2.3345
Technology,TCS.NS,2018,3,-6.0792
Technology,TCS.NS,2018,4,21.9796
Technology,TCS.NS,2018,5,-1.2698999999999994
Technology,TCS.NS,2018,6,6.097099999999999
Technology,TCS.NS,2018,7,5.1
Technology,TCS.NS,2018,8,6.9397
Technology,TCS.NS,2018,9,5.1514
Technology,TCS.NS,2018,10,-11.2914
Technology,TCS.NS,2018,11,1.8914
Technology,TCS.NS,2018,12,-3.7686999999999995
Technology,TCS.NS,2019,1,6.388299999999999
Technology,TCS.NS,2019,2,-1.2441999999999998
Technology,TCS.NS,2019,3,0.9200000000000004
Technology,TCS.NS,2019,4,12.5319
Technology,TCS.NS,2019,5,-2.6058000000000003
Technology,TCS.NS,2019,6,1.5066000000000002
Technology,TCS.NS,2019,7,-0.7372000000000001
Technology,TCS.NS,2019,8,2.5739000000000005
Technology,TCS.NS,2019,9,-7.1916
Technology,TCS.NS,2019,10,8.015699999999999
Technology,TCS.NS,2019,11,-9.7724
Technology,TCS.NS,2019,12,5.4223
Technology,TCS.NS,2020,1,-3.7218
Technology,TCS.NS,2020,2,-3.6174999999999997
Technology,TCS.NS,2020,3,-7.1865999999999985
Technology,TCS.NS,2020,4,11.1845
Technology,TCS.NS,2020,5,-1.7453999999999996
Technology,TCS.NS,2020,6,5.733
Technology,TCS.NS,2020,7,9.5186
Technology,TCS.NS,2020,8,-1.0112999999999999
Technology,TCS.NS,2020,9,10.4107
Technology,TCS.NS,2020,10,7.1303
Technology,TCS.NS,2020,11,0.7186000000000003
Technology,TCS.NS,2020,12,6.758800000000001
Technology,TCS.NS,2021,1,8.6399
Technology,TCS.NS,2021,2,-6.9949
Technology,TCS.NS,2021,3,9.569899999999999
Technology,TCS.NS,2021,4,-4.2919
Technology,TCS.NS,2021,5,4.0546999999999995
Technology,TCS.NS,2021,6,5.8613
Technology,TCS.NS,2021,7,-5.4288
Technology,TCS.NS,2021,8,18.0416
Technology,TCS.NS,2021,9,-0.12490000000000018
Technology,TCS.NS,2021,10,-10.2066
Technology,TCS.NS,2021,11,3.8657
Technology,TCS.NS,2021,12,5.8927000000000005
Technology,TCS.NS,2022,1,0.17249999999999988
Technology,TCS.NS,2022,2,-4.643700000000001
Technology,TCS.NS,2022,3,5.2377
Technology,TCS.NS,2022,4,-5.1061
Technology,TCS.NS,2022,5,-4.8785
Technology,TCS.NS,2022,6,-2.6389
Technology,TCS.NS,2022,7,1.395600000000001
Technology,TCS.NS,2022,8,-2.6405000000000003
Technology,TCS.NS,2022,9,-6.461900000000001
Technology,TCS.NS,2022,10,6.2179
Technology,TCS.NS,2022,11,6.1459
Technology,TCS.NS,2022,12,-3.8936
Technology,TCS.NS,2023,1,3.2782
Technology,TCS.NS,2023,2,-1.2623000000000002
Technology,TCS.NS,2023,3,-3.1427
Technology,TCS.NS,2023,4,0.51
Technology,TCS.NS,2023,5,2.2360999999999995
Technology,TCS.NS,2023,6,0.5078000000000005
Technology,TCS.NS,2023,7,3.8088000000000006
Technology,TCS.NS,2023,8,-1.8406
Technology,TCS.NS,2023,9,5.075
Technology,TCS.NS,2023,10,-4.5241
Technology,TCS.NS,2023,11,3.5765000000000007
Technology,TCS.NS,2023,12,8.6334
Technology,TCS.NS,2024,1,0.7844000000000002
Technology,TCS.NS,2024,2,7.3138000000000005
Technology,TCS.NS,2024,3,-5.3022
Technology,TCS.NS,2024,4,-1.3401999999999996
Technology,TCS.NS,2024,5,-3.8530999999999995
Technology,TCS.NS,2024,6,6.2556
Technology,TCS.NS,2024,7,11.9647
Technology,TCS.NS,2024,8,3.968
Technology,TCS.NS,2024,9,-6.3696
Technology,TCS.NS,2024,10,-7.1797
Technology,TCS.NS,2024,11,7.6274
Technology,TCS.NS,2024,12,-4.0766
Technology,TCS.NS,2025,1,0.7854999999999995
Technology,TCS.NS,2025,2,-16.409399999999998
Technology,TCS.NS,2025,3,3.5511999999999997
Technology,TCS.NS,2025,4,-4.0948
Technology,TCS.NS,2025,5,0.5119999999999999
Technology,TCS.NS,2025,6,0.04739999999999989
Technology,TCS.NS,2025,7,-12.980500000000001
Technology,TCS.NS,2025,8,1.7198
Technology,TCS.NS,2025,9,-6.4107
Technology,TCS.NS,2025,10,5.8522
Technology,TCS.NS,2025,11,2.6710000000000003
Technology,TCS.NS,2025,12,2.2498
Technology,TCS.NS,2026,1,-2.4377000000000004
Technology,TCS.NS,2026,2,-16.3016
Technology,TCS.NS,2026,3,-7.6369
Utilities,NTPC.NS,2004,11,4.6956999999999995
Utilities,NTPC.NS,2004,12,10.0113
Utilities,NTPC.NS,2005,1,-0.29830000000000023
Utilities,NTPC.NS,2005,2,7.3977
Utilities,NTPC.NS,2005,3,-8.4501
Utilities,NTPC.NS,2005,4,-3.5612
Utilities,NTPC.NS,2005,5,1.6906999999999996
Utilities,NTPC.NS,2005,6,-0.43029999999999946
Utilities,NTPC.NS,2005,7,12.592799999999999
Utilities,NTPC.NS,2005,8,8.6611
Utilities,NTPC.NS,2005,9,4.1788
Utilities,NTPC.NS,2005,10,-8.441799999999999
Utilities,NTPC.NS,2005,11,7.3740000000000006
Utilities,NTPC.NS,2005,12,7.545400000000001
Utilities,NTPC.NS,2006,1,2.3862
Utilities,NTPC.NS,2006,2,13.971
Utilities,NTPC.NS,2006,3,2.4425
Utilities,NTPC.NS,2006,4,1.6301999999999994
Utilities,NTPC.NS,2006,5,-18.2313
Utilities,NTPC.NS,2006,6,-0.1532
Utilities,NTPC.NS,2006,7,4.2896
Utilities,NTPC.NS,2006,8,7.7013
Utilities,NTPC.NS,2006,9,4.876700000000001
Utilities,NTPC.NS,2006,10,-0.22909999999999997
Utilities,NTPC.NS,2006,11,13.150400000000001
Utilities,NTPC.NS,2006,12,-6.729000000000001
Utilities,NTPC.NS,2007,1,4.2196
Utilities,NTPC.NS,2007,2,-1.4105999999999996
Utilities,NTPC.NS,2007,3,7.492900000000001
Utilities,NTPC.NS,2007,4,6.5139
Utilities,NTPC.NS,2007,5,-0.5946999999999996
Utilities,NTPC.NS,2007,6,-3.5275999999999996
Utilities,NTPC.NS,2007,7,8.476299999999998
Utilities,NTPC.NS,2007,8,4.9841999999999995
Utilities,NTPC.NS,2007,9,11.8531
Utilities,NTPC.NS,2007,10,22.7141
Utilities,NTPC.NS,2007,11,0.26659999999999995
Utilities,NTPC.NS,2007,12,6.450499999999999
Utilities,NTPC.NS,2008,1,-20.5913
Utilities,NTPC.NS,2008,2,4.092000000000001
Utilities,NTPC.NS,2008,3,-1.715800000000001
Utilities,NTPC.NS,2008,4,0.28689999999999927
Utilities,NTPC.NS,2008,5,-13.0498
Utilities,NTPC.NS,2008,6,-11.9702
Utilities,NTPC.NS,2008,7,12.4282
Utilities,NTPC.NS,2008,8,3.125000000000001
Utilities,NTPC.NS,2008,9,-1.1206999999999998
Utilities,NTPC.NS,2008,10,-17.558800000000005
Utilities,NTPC.NS,2008,11,14.189000000000002
Utilities,NTPC.NS,2008,12,12.976199999999999
Utilities,NTPC.NS,2009,1,5.8462
Utilities,NTPC.NS,2009,2,-2.1743999999999994
Utilities,NTPC.NS,2009,3,-2.4248
Utilities,NTPC.NS,2009,4,5.9628
Utilities,NTPC.NS,2009,5,13.413899999999998
Utilities,NTPC.NS,2009,6,-9.0768
Utilities,NTPC.NS,2009,7,10.4366
Utilities,NTPC.NS,2009,8,-1.3767
Utilities,NTPC.NS,2009,9,0.7250000000000001
Utilities,NTPC.NS,2009,10,-0.48360000000000003
Utilities,NTPC.NS,2009,11,-1.0856000000000001
Utilities,NTPC.NS,2009,12,11.9469
Utilities,NTPC.NS,2010,1,-9.3362
Utilities,NTPC.NS,2010,2,-5.2066
Utilities,NTPC.NS,2010,3,2.1627
Utilities,NTPC.NS,2010,4,0.22119999999999962
Utilities,NTPC.NS,2010,5,-2.3377999999999997
Utilities,NTPC.NS,2010,6,-1.2226999999999992
Utilities,NTPC.NS,2010,7,-0.36600000000000005
Utilities,NTPC.NS,2010,8,-1.3378000000000005
Utilities,NTPC.NS,2010,9,10.3273
Utilities,NTPC.NS,2010,10,-10.307
Utilities,NTPC.NS,2010,11,-5.8372
Utilities,NTPC.NS,2010,12,8.9023
Utilities,NTPC.NS,2011,1,-5.7757000000000005
Utilities,NTPC.NS,2011,2,-10.405
Utilities,NTPC.NS,2011,3,13.2742
Utilities,NTPC.NS,2011,4,-5.597
Utilities,NTPC.NS,2011,5,-7.7226
Utilities,NTPC.NS,2011,6,10.7814
Utilities,NTPC.NS,2011,7,-5.7787999999999995
Utilities,NTPC.NS,2011,8,-3.6817999999999995
Utilities,NTPC.NS,2011,9,-0.5538999999999998
Utilities,NTPC.NS,2011,10,6.9562
Utilities,NTPC.NS,2011,11,-9.659600000000001
Utilities,NTPC.NS,2011,12,-0.3510000000000001
Utilities,NTPC.NS,2012,1,7.1457
Utilities,NTPC.NS,2012,2,5.1544
Utilities,NTPC.NS,2012,3,-10.2788
Utilities,NTPC.NS,2012,4,0.017499999999999738
Utilities,NTPC.NS,2012,5,-9.9479
Utilities,NTPC.NS,2012,6,8.5481
Utilities,NTPC.NS,2012,7,-1.4379
